"","v001_rawvalue","v002_rawvalue","v036_rawvalue","v042_rawvalue","v037_rawvalue","v009_rawvalue","v011_rawvalue","v133_rawvalue","v070_rawvalue","v132_rawvalue","v049_rawvalue","v134_rawvalue","v045_rawvalue","v014_rawvalue","v085_rawvalue","v004_rawvalue","v088_rawvalue","v062_rawvalue","v005_rawvalue","v050_rawvalue","v155_rawvalue","v021_rawvalue","v069_rawvalue","v023_rawvalue","v024_rawvalue","v044_rawvalue","v082_rawvalue","v140_rawvalue","v043_rawvalue","v135_rawvalue","v125_rawvalue","v124_rawvalue","v136_rawvalue","v067_rawvalue","v137_rawvalue","v147_rawvalue","v127_rawvalue","v144_rawvalue","v145_rawvalue","v060_rawvalue","v061_rawvalue","v139_rawvalue","v083_rawvalue","v039_rawvalue","v143_rawvalue","v003_rawvalue","v122_rawvalue","v131_rawvalue","v063_rawvalue","v065_rawvalue","v141_rawvalue","v142_rawvalue","v148_rawvalue","v153_rawvalue","v154_rawvalue","v051_rawvalue","v052_rawvalue","v053_rawvalue","v054_rawvalue","v055_rawvalue","v081_rawvalue","v080_rawvalue","v056_rawvalue","v126_rawvalue","v059_rawvalue","v057_rawvalue","v058_rawvalue"
"334",11007.125452932,0.20348802282969,4.6016216265714,4.09444228790977,0.109056424845899,0.21547452287197,0.37,7.3,0.31,0.661430575035063,0.168586066944796,0.3125,482.8,49.2926613616269,0.119084212199905,0.000334249424348214,0.000258894888675198,0.000406834825061025,7626,0.4,0.32,0.805309734513274,0.393750845394292,0.0361285752235898,0.265,5.55133913736958,0.405505952380952,13.3699769739285,454.081053468044,106.363987980126,8.1,0,0.148802736602052,0.875385632437197,0.495,75.2179596145757,508.7,0.136244483393898,0.125487946270823,0.124,303.8,0.177,0.022470219273359,22.6616354322575,0.384928121280975,0.142762723066755,0.0600578871201158,0.000776684666025594,44997,0.608385093167702,29.3148426989111,26.7740796347398,10.4,0.710579064587973,0.127343473646976,27038,0.204970781862564,0.17911827797914,0.188845328796509,0.00469709298025002,0.00632443228049412,0.000554774761446853,0.0409053924106813,0.742399585768178,0.00516154452324665,0.458946667652933,0.755294530154278
"335",8569.30372070901,0.157122606608678,3.97908362938735,4.23597089638912,0.0777026094159878,0.171240023197105,0.279,7,0.256,0.850736874650334,0.18321341932122,0.22962962962963,350.5,20.1206098763559,0.131717547192104,0.000730405953758223,0.000577090851073219,0.00150552819088807,4975,0.4,0.38,0.861231101511879,0.669989266726019,0.0423877331567178,0.188,4.40209254476207,0.359105412996542,7.64940514219605,496.315208781261,95.9885910703185,7.3,1,0.158445172584048,0.815809416556238,0.314,77.943612022237,399.5,0.120930165393088,0.128659383468501,0.132,293.3,0.146,0.12312836384952,14.1551593522782,0.334878506615164,0.158109267948407,0.0520278317557826,0.000921648035684583,52596,0.507944538642455,47.2394562944172,34.9122857843646,16.3,0.719843501758185,0.145446220936821,589162,0.18465549373517,0.232978365882389,0.0996381300898564,0.00453695248505504,0.0257178840454748,0.00126790254632851,0.103910299713831,0.745180442730522,0.0140496188352818,0.511949175269281,0.0507438679661965
"336",6333.91319649044,0.164210642212888,3.66090802225761,3.91769319689888,0.0946606535657645,0.141950581141243,0.253,7.9,0.23,0.95628254310764,0.189275102741592,0.159503342884432,523.5,16.8255162611822,0.153039207595452,0.000728936255781219,0.000741782281734696,0.00161993679353761,5277,0.35,0.34,0.813222046923508,0.671656058472263,0.0387243868931046,0.18,4.80068091708326,0.396373673204428,5.51415141765534,397.775191334071,61.4496444132252,6.6,1,0.251833175440298,0.80022834052102,0.445,81.1475112732779,297.6,0.115328257098999,0.122441436364507,0.101,1180.3,0.143,0.0247641590963389,11.2377439792024,0.366021160391396,0.182636825651627,0.0697299276106801,0.000847160823151046,56702,0.618265621043593,52.5751395596315,42.9379350788303,9.1,0.622614037891298,0.221390668305681,1935878,0.212574862672131,0.162444637523646,0.282034818309832,0.00384270083135404,0.0386889049826487,0.00116794550069787,0.296519718701282,0.365455364439288,0.0761005798187568,0.512488390280793,0.000169329990972881
"337",10856.8325048614,0.241410639404686,5.07671798483978,4.12021113848031,0.0835030549898167,0.199809165334599,0.341,7.2,0.402,0.200136752136752,0.156764959246798,0.181818181818182,470.2,45.7372850347603,0.14323738170347,0.000485335921791583,0.00062141821445833,0.000138092936546296,8367,0.34,0.21,0.814102564102564,0.426121372031662,0.0488546523413744,0.302,4.3871581450654,0.338771593090211,9.70671843583166,173.973556019485,67.5098509272271,9.7,0,0.148380355276907,0.787059078121619,0.34,74.5841920781132,574.3,0.152490586085274,0.132607824715424,0.154,275.7,0.149,0.0895726824839918,23.5167311743668,0.40103800705965,0.173018503175918,0.0714052820345615,0.00062141821445833,37612,0.569457221711132,43.0471816172751,34.3619751708746,15.1040707964602,0.834752237502729,0.107877107877108,14483,0.201753780294138,0.178001795208175,0.130014499758337,0.0125664572257129,0.00787129738313885,0.00138092936546296,0.0590347303735414,0.770765725333149,0.0105247876896276,0.454187668300766,0.675145299145299
"338",8224.149125018,0.146700831020606,3.83551044943755,4.05037642612304,0.0840523239632619,0.164498427064208,0.271,7,0.265,0.832133168310643,0.168552511284029,0.330578512396694,183.1,24.7886326413173,0.156094004150541,0.00063878071330513,0.000499909357094593,0.00103827328011954,4807,0.54,0.48,0.895509499136442,0.533166409861325,0.0461227568344505,0.183,4.05658487731597,0.348738148674026,6.27574034124338,199.690276306137,68.8721919007687,7.7,0,0.162619163593348,0.790407565077814,0.321,80.5074126866955,349.5,0.117561407994097,0.122898948320169,0.131,199.5,0.136,0.141304154659211,13.6999772227373,0.315912691001273,0.178776279371062,0.0733564309850721,0.000741623771513956,51583,0.509166772031862,46.6734954348875,36.5020679877152,15,0.782169755889109,0.149681088991358,182033,0.123691858069691,0.39444496327589,0.0557096790142447,0.00370811885756978,0.014195228337719,0.000648234111397384,0.0716518433470854,0.841638603989387,0.0153063352379364,0.512764169134168,0.0888434659765718
"339",10924.4297507531,0.190077620682024,4.50575653907106,4.39329177891859,0.0800326663944467,0.184434352028607,0.273,6.8,0.341,0.792312158373219,0.164258751278575,0.228346456692913,224,32.4516976177078,0.147608275862069,0.00053613329527019,0.000288368452491297,0.000583602820518102,4757,0.46,0.42,0.796444444444444,0.471020006265945,0.0577649735913655,0.271,4.19912496581898,0.39530118185284,8.77309028623948,296.268597685941,119.186317128696,8.1,0,0.143173250286838,0.817300267974747,0.326,76.1224111819482,476.5,0.135370718508868,0.136678882610972,0.154,162.2,0.155,0.128857075139297,19.1224901731648,0.345496202180209,0.170486799503644,0.0722319535355398,0.00094063042836447,43147,0.662977998952331,31.2415486046257,24.0704789030427,20.5,0.809051337856869,0.123657959602309,145647,0.149539640363344,0.359101114338091,0.0281983151043276,0.00417447664558831,0.0161486333395127,0.000357027607846368,0.0569802330291733,0.881109806587159,0.00904101930320151,0.515643988547653,0.34518819564417
"340",7578.47344831879,0.153363770352886,3.65262754381261,3.97688197752803,0.0815699886522929,0.178255427121916,0.305,7.8,0.261,0.878993005527467,0.216252188858888,0.37037037037037,429,19.9415263635447,0.10877248629299,0.000537657636898675,0.00053715308863026,0.000848136455731989,4704,0.37,0.38,0.884182660489742,0.649273383399981,0.037968026924695,0.132,3.8448883666275,0.296548030977097,6.72072046123344,268.323544037063,78.2792285724083,8.6,0,0.146622257620737,0.833455380075414,0.569,77.8702446454294,363.7,0.111167970254858,0.121457799978973,0.122,176.2,0.129,0.0687567371683609,15.9866990663768,0.367032698171178,0.130031276030616,0.0576499223795925,0.00100362813928285,65375,0.445265351411329,34.9812917335408,29.856140875382,12.4,0.744074841184893,0.120202265487737,212230,0.236611223672431,0.152320595580267,0.109753569240918,0.00546576827027282,0.031790981482354,0.00151722188192056,0.0989963718607172,0.728831927625689,0.0170920574043001,0.507765160439146,0.14968695151023
"341",5291.59517265291,0.158077226419974,3.54607393432185,3.48099247018904,0.0704087966657799,0.111124213173261,0.214,8,0.214,0.868819980094551,0.150373036472688,0.204545454545455,301.1,21.5871291833548,0.215830488049809,0.000723018272643618,0.000657047843810341,0.000954730744475434,3159,0.52,0.5,0.885570668243643,0.49968792555606,0.0407317172445473,0.218,4.51793784328721,0.360027647308315,7.61360150738355,261.455896518508,77.3094733537399,7.7,0,0.202402032489029,0.746296662731906,0.325,85.8832522347573,223.7,0.115841452051282,0.11448544219684,0.089,283.9,0.105,0.0947642621116944,10.3506073924611,0.287710301200276,0.251829120568521,0.114907344887088,0.00088768504612744,66709,0.596216414212148,46.8795950572449,37.8485418806085,8.4,0.721228399128364,0.164798994598962,372880,0.173645676893371,0.314803690195237,0.0672629264106415,0.00482460845312165,0.0150933276121004,0.000981549023814632,0.277636236859043,0.629760244582708,0.0964349245086076,0.507938210684402,0.0848594177656133
"342",10029.0387066866,0.215656256840301,4.59045335663031,4.59680625005894,0.0975826519729826,0.22067861702197,0.355,6.9,0.359,0.700848499207771,0.184210702867917,0.329787234042553,556,43.4341859014348,0.126340996168582,0.000447336902408404,0.000560248233063265,0.00170947537780842,7288,0.4,0.37,0.705882352941177,0.510631907736665,0.0427954723138108,0.246,4.56451612903226,0.363444520081688,8.08092468866795,570.554974434748,94.5546447050858,8.8,0,0.15858287642345,0.836729894967863,0.287,75.5972693609305,499.3,0.14193006412249,0.140967388179742,0.139,588.7,0.175,0.0719137956394364,23.6347284097802,0.398196115401715,0.153234017469589,0.0619480353257391,0.00114922714474516,42097,0.573492775286497,37.0542812834603,30.2196009224369,18.1,0.730159372219076,0.125392781316348,69612,0.219473653967707,0.184379130035051,0.177124633683848,0.0059472504740562,0.010185025570304,0.000790093662012297,0.0623024765844969,0.727187841176809,0.00403119524939144,0.485074412457622,0.620574254786691
"343",8507.804830671,0.26271419887947,5.1902803902073,4.37930125466689,0.0745247148288973,0.202322290970172,0.301,7.3,0.363,0.414806953129482,0.166813471925536,0.411764705882353,349.7,45.2878328815181,0.230074410091123,0.000223463687150838,0.000162769247463513,0.00065107698985405,5178,0.49,0.39,0.648387096774194,0.22551993067591,0.0439528663341285,0.372,3.89739441908834,0.388655766169874,8.93854748603352,440.779183847576,69.8005617819408,7.5,0,0.191725978647687,0.672437284603671,0.25,79.5928774095724,399.6,0.164803020777184,0.148390238852352,0.134,475.5,0.159,0.0578950632692488,18.1998341792886,0.356980717796217,0.282239757864015,0.0882813612416346,0.000542564158211709,37342,0.646443943431031,54.626263535067,44.4533974243203,14.1,0.688862397820163,0.126321447769217,36862,0.193586891649938,0.21781238131409,0.121317345776138,0.0112853344908035,0.00648364169062992,0.00176333351418805,0.30722695458738,0.553985133742065,0.110318071432802,0.435163583093701,0.462423268888761
"344",10501.2605117176,0.269097936076538,5.49997074328528,4.7165016649571,0.087037037037037,0.24745691132549,0.345,7.3,0.451,0.347704299110949,0.171600818916864,0.695652173913043,432,44.2546583850932,0.152185892725937,6.13496932515337e-05,0.000119954417321418,0.00151670365703542,8114,0.33,0.26,0.894736842105263,0.348925754691324,0.0455172413793103,0.34,4.31196441420815,0.435767410412441,9.20245398773006,499.228166978684,134.5297014428,8.1,0,0.145454545454545,0.770905172413793,0.328,74.9676394954282,538.8,0.169028491340372,0.148797744165448,0.158,313.9,0.171,0.0357562142289438,37.840454085449,0.366190153313439,0.185372005044136,0.0652104079665917,0.000359863251964254,38355,0.607742537313433,55.4290366086107,30.3778676105958,18.5,0.782304462758513,0.104571903574397,16673,0.184669825466323,0.234151022611408,0.0947639896839201,0.00569783482276735,0.00425838181491033,0.000119954417321418,0.0436034306963354,0.837401787320818,0.00360128617363344,0.447369999400228,0.770247229326513
"345",9445.10082680025,0.1780867915455,3.84985886264819,4.12131934940436,0.0961893157759421,0.18162833402731,0.308,6.5,0.258,0.937237854680809,0.200123036580095,0.301587301587302,726.6,31.1600893202216,0.128308863957773,0.000839941484796303,0.000814556248094216,0.00174425919094521,6077,0.41,0.41,0.797902097902098,0.659879216043756,0.0413320185149581,0.23,4.47588939845942,0.41843168088608,8.68011508709805,654.102901875238,92.6382315898782,8.5,0,0.195693992305416,0.802536236052658,0.334,76.4759495499188,437.4,0.121372668110327,0.125852654391583,0.113,762.2,0.19,0.086308739183846,14.1972913279427,0.370347678887114,0.156310915334189,0.0526073897319957,0.00151609814763086,52105,0.519118291305116,49.9248100327449,40.9663803386952,19.3,0.576989099524704,0.162711228720855,937934,0.225798403725635,0.136721773600275,0.294148628794777,0.00453123567329897,0.0501986280484554,0.00119091535225293,0.0965622314576505,0.531765561329475,0.0252245916542106,0.5154488482132,0.029114980046583
"346",9642.57730223188,0.169141911115587,4.03544775183693,3.95336830660771,0.103086736564264,0.167052176769123,0.277,6.4,0.268,0.726915956306553,0.179459082509552,0.290598290598291,647.9,33.347324542994,0.11442022895469,0.000631371217721543,0.000641123784735513,0.00171923243767384,5297,0.37,0.36,0.798852635353173,0.678507809474635,0.0413512542822411,0.266,3.86207638978599,0.390033854938609,8.53461595814548,659.721443829203,76.1481013097473,9.9,1,0.140066866091853,0.759328040827899,0.215,75.9145282208032,465.4,0.120926090744254,0.120224736335768,0.135,467.6,0.18,0.119902506803171,15.3382264283665,0.363239709622378,0.137691299370033,0.0519275113817773,0.00147362780372043,48289,0.588503468780971,40.6265624697032,33.1831827832102,16.8,0.609245052445772,0.122770438378246,313512,0.209609201561663,0.164775192018168,0.227353338947154,0.00905547475056776,0.0337499043098829,0.0017957845313736,0.0564763071269999,0.643914746484983,0.00929052023478742,0.504950368725918,0.0830222532835605
"347",7678.60840254291,0.136132835415367,3.57321100752313,3.88084550878922,0.0771560940841055,0.155408318041339,0.253,7,0.269,0.813095636181241,0.173002988530458,0.309090909090909,314.1,20.9992363914039,0.153345847764588,0.000498568922537162,0.000352909238982897,0.000515790426205773,4605,0.5,0.43,0.810945273631841,0.601768592577873,0.0465101235526231,0.222,3.64444802448749,0.376553687784044,6.37060289908596,242.672067871747,74.0633830634135,7.5,0,0.168741542625169,0.834615186083725,0.374,80.0528129694858,336.2,0.1111571216555,0.119462286187717,0.125,181.9,0.141,0.127292940577193,18.690010258739,0.319004335375761,0.178233272548745,0.0802258737345475,0.000515790426205773,52713,0.551331681635181,26.329250185005,22.0868959942829,12.7,0.770141759440063,0.1427410262461,110510,0.17267215636594,0.300488643561669,0.101420685910777,0.00409012759026332,0.0255180526649172,0.000932042349108678,0.104479232648629,0.748665279160257,0.0201872759589701,0.518260790878654,0.103212255475673
"348",8966.97568725673,0.189095983349743,4.2832870491852,4.04034284015888,0.0892857142857143,0.181608765184539,0.339,7.5,0.31,0.883539700406962,0.24659160173724,0.363636363636364,323.1,62.5832223701731,0.152422790202343,0.000252079657171666,0.000255819902788437,0.000596913106506353,4520,0.34,0.26,0.790322580645161,0.375984872360542,0.0358490566037736,0.34,5.25305126118796,0.329147043432758,11.7637173346778,267.652306907979,93.5342335294718,9.1,1,0.182027649769585,0.79796786389414,0.195,76.8894572150694,425.7,0.130461337694149,0.125931416962136,0.126,202.9,0.172,0.0101014977068551,18.2739632571512,0.340419522406545,0.178400425607377,0.0769620253164557,0.000511639805576874,40158,0.53469233345875,52.2173985640341,50.4265793203846,15.1040707964602,0.735382482089207,0.12643391521197,11727,0.159887439242773,0.228361899889145,0.131320883431398,0.00801569028737102,0.00460475825019187,0.000682186407435832,0.0530399931781359,0.786134561268867,0.00953666216824112,0.432676728916176,0.680405229890034
